algorithm,dataset,target_noise,data_group,symbolic_solution_rate_(%),accuracy_solution,rmse_test,log_mse_test
GP-GOMEA,feynman_I_43_43,0.01,Feynman,0.0,0.0,0.1313013231832426,0.017093114260817954
GP-GOMEA,feynman_I_44_4,0.0,Feynman,25.0,1.0,4.872010734438524e-06,2.3736568266204134e-11
GP-GOMEA,feynman_I_44_4,0.001,Feynman,0.0,1.0,0.10571730137571121,0.01111415612806436
GP-GOMEA,feynman_I_44_4,0.01,Feynman,0.0,0.0,1.058368445877765,0.751483901115604
GP-GOMEA,feynman_I_47_23,0.0,Feynman,0.0,1.0,4.593965504538989e-16,0.0
GP-GOMEA,feynman_I_47_23,0.001,Feynman,0.0,1.0,0.009709043423100656,9.426108147623015e-05
GP-GOMEA,feynman_I_47_23,0.01,Feynman,0.0,0.0,0.11169119224316766,0.012397751716221114
GP-GOMEA,feynman_I_48_2,0.0,Feynman,0.0,1.0,0.12141483633053952,0.014633961827870903
GP-GOMEA,feynman_I_48_2,0.001,Feynman,0.0,1.0,0.9939232633678611,0.6870704814976688
GP-GOMEA,feynman_I_48_2,0.01,Feynman,0.0,0.0,10.298599538840724,4.673400189538442
GP-GOMEA,feynman_I_50_26,0.0,Feynman,0.0,0.0,0.270574542077385,0.07065470051622764
GP-GOMEA,feynman_I_50_26,0.001,Feynman,0.0,0.0,0.2645493784301018,0.06764591346539155
GP-GOMEA,feynman_I_50_26,0.01,Feynman,0.0,0.0,0.22617865252799432,0.04989125570690305
GP-GOMEA,feynman_I_6_2,0.0,Feynman,0.0,0.0,0.0017897321766593827,3.2031361341836896e-06
GP-GOMEA,feynman_I_6_2,0.001,Feynman,0.0,0.0,0.0018119358925947114,3.283106289565093e-06
GP-GOMEA,feynman_I_6_2,0.01,Feynman,0.0,0.0,0.004524047832013057,2.0466799340073522e-05
GP-GOMEA,feynman_I_6_2a,0.0,Feynman,0.0,1.0,6.992035697135145e-05,4.888856196800778e-09
GP-GOMEA,feynman_I_6_2a,0.001,Feynman,0.0,1.0,0.0002572624153536214,6.618394813005131e-08
GP-GOMEA,feynman_I_6_2a,0.01,Feynman,0.0,0.0,0.005371388399243107,2.88513971300011e-05
GP-GOMEA,feynman_I_6_2b,0.0,Feynman,0.0,0.0,0.0033624095563456013,1.1305734114610575e-05
GP-GOMEA,feynman_I_6_2b,0.001,Feynman,0.0,0.0,0.003030289057128988,9.182609609568108e-06
GP-GOMEA,feynman_I_6_2b,0.01,Feynman,0.0,0.0,0.011078866332179431,0.0001227337471117112
GP-GOMEA,feynman_I_8_14,0.0,Feynman,0.0,0.0,0.19965816466889422,0.03908934175419766
GP-GOMEA,feynman_I_8_14,0.001,Feynman,0.0,0.0,0.16856279128571153,0.02801724047663363
GP-GOMEA,feynman_I_8_14,0.01,Feynman,0.0,0.0,0.18783668579781693,0.03467445275779718
GP-GOMEA,feynman_I_9_18,0.0,Feynman,0.0,0.0,0.011662683015408438,0.00013600892548474596
GP-GOMEA,feynman_I_9_18,0.001,Feynman,0.0,0.0,0.011090445408583572,0.00012299041572939951
GP-GOMEA,feynman_I_9_18,0.01,Feynman,0.0,0.0,0.021864189820713326,0.00047792857046028233
GP-GOMEA,feynman_test_1,0.0,Feynman,0.0,1.0,0.11854977238972149,0.013956206049908807
GP-GOMEA,feynman_test_1,0.001,Feynman,0.0,1.0,0.1983121908560756,0.03857408590622298
GP-GOMEA,feynman_test_1,0.01,Feynman,0.0,0.0,0.6657694193483339,0.3668967664669699
GP-GOMEA,feynman_test_11,0.0,Feynman,0.0,0.0,0.0911346438526258,0.008271222246068759
GP-GOMEA,feynman_test_11,0.001,Feynman,0.0,0.0,0.09433880204035482,0.008860439682460383
GP-GOMEA,feynman_test_11,0.01,Feynman,0.0,0.0,0.12703240325899556,0.01600841038723365
GP-GOMEA,feynman_test_12,0.0,Feynman,0.0,1.0,0.004087557567265025,1.670798728640858e-05
GP-GOMEA,feynman_test_12,0.001,Feynman,0.0,1.0,0.11712033204568711,0.013623943361869017
GP-GOMEA,feynman_test_12,0.01,Feynman,0.0,0.0,1.2641016775782938,0.9547238469751373
GP-GOMEA,feynman_test_13,0.0,Feynman,0.0,0.0,0.0020156526325183356,4.062847281516857e-06
GP-GOMEA,feynman_test_13,0.001,Feynman,0.0,0.0,0.001266078880559437,1.6029544469732695e-06
GP-GOMEA,feynman_test_13,0.01,Feynman,0.0,0.0,0.0018175170086853843,3.3033626207485174e-06
GP-GOMEA,feynman_test_14,0.0,Feynman,0.0,0.0,1.5782132258498065,1.2501186141981162
GP-GOMEA,feynman_test_14,0.001,Feynman,0.0,0.0,1.3468470028432835,1.0346058389573614
GP-GOMEA,feynman_test_14,0.01,Feynman,0.0,0.0,1.4101448111467825,1.0947743961727263
GP-GOMEA,feynman_test_15,0.0,Feynman,0.0,0.0,0.08491861126474566,0.007185294372691463
GP-GOMEA,feynman_test_15,0.001,Feynman,0.0,0.0,0.08070488835533834,0.006492159259012357
GP-GOMEA,feynman_test_15,0.01,Feynman,0.0,0.0,0.17963531339330258,0.03175914264613851
GP-GOMEA,feynman_test_16,0.0,Feynman,0.0,0.0,2.5340583153119947,2.004374664111947
GP-GOMEA,feynman_test_16,0.001,Feynman,0.0,0.0,2.6123014946712093,2.057211154889337
GP-GOMEA,feynman_test_16,0.01,Feynman,0.0,0.0,3.735903233490664,2.7051776104953733
GP-GOMEA,feynman_test_17,0.0,Feynman,0.0,1.0,1.4549088026857462,1.136793880112559
GP-GOMEA,feynman_test_17,0.001,Feynman,0.0,1.0,7.988817064267454,4.171632680824458
GP-GOMEA,feynman_test_17,0.01,Feynman,0.0,0.0,98.87537813210254,9.187822783383815
GP-GOMEA,feynman_test_18,0.0,Feynman,0.0,0.0,0.0816963207288599,0.0066521143661288935
GP-GOMEA,feynman_test_18,0.001,Feynman,0.0,0.0,0.05888421094020013,0.0034613528983972533
GP-GOMEA,feynman_test_18,0.01,Feynman,0.0,0.0,0.09709556469096148,0.009383386688174303
GP-GOMEA,feynman_test_19,0.0,Feynman,0.0,0.0,0.7637222962846465,0.45949343125915604
GP-GOMEA,feynman_test_19,0.001,Feynman,0.0,0.0,0.7188112869776189,0.41653010876422136
GP-GOMEA,feynman_test_19,0.01,Feynman,0.0,0.0,1.093619055443143,0.7866387251166683
GP-GOMEA,feynman_test_2,0.0,Feynman,0.0,0.0,0.2563198862686402,0.06363175148692632
GP-GOMEA,feynman_test_2,0.001,Feynman,0.0,0.0,0.172952929873547,0.029474056856429447
GP-GOMEA,feynman_test_2,0.01,Feynman,0.0,0.0,0.2219574114011064,0.04809000718899512
GP-GOMEA,feynman_test_20,0.0,Feynman,0.0,0.0,1.486312446449254,1.1659982172375953
GP-GOMEA,feynman_test_20,0.001,Feynman,0.0,0.0,1.7915581610468392,1.4373867883832048
GP-GOMEA,feynman_test_20,0.01,Feynman,0.0,0.0,1.1586864516216582,0.8512419123096975
GP-GOMEA,feynman_test_3,0.0,Feynman,0.0,1.0,0.04083045831517787,0.0016657382136922548
GP-GOMEA,feynman_test_3,0.001,Feynman,0.0,1.0,0.04256569368851672,0.0018101988801283938
GP-GOMEA,feynman_test_3,0.01,Feynman,0.0,0.0,0.20924555920725382,0.04285228796500644
GP-GOMEA,feynman_test_4,0.0,Feynman,0.0,0.0,0.027142665227365338,0.0007364530275309043
GP-GOMEA,feynman_test_4,0.001,Feynman,0.0,0.0,0.025259347874894044,0.0006378311974918129
GP-GOMEA,feynman_test_4,0.01,Feynman,0.0,0.0,0.18701777004265469,0.034377896306897575
GP-GOMEA,feynman_test_5,0.0,Feynman,0.0,1.0,0.059197053226418515,0.0034981653892999518
GP-GOMEA,feynman_test_5,0.001,Feynman,0.0,1.0,0.02815023502816273,0.0007921219207185767
GP-GOMEA,feynman_test_5,0.01,Feynman,0.0,0.0,0.3779429700582842,0.13351717006279998
GP-GOMEA,feynman_test_6,0.0,Feynman,0.0,0.0,0.03404676077003778,0.0011585105863193498
GP-GOMEA,feynman_test_6,0.001,Feynman,0.0,0.0,0.03938517188780865,0.0015499899093983547
GP-GOMEA,feynman_test_6,0.01,Feynman,0.0,0.0,0.08534636667536719,0.007257602081905093
GP-GOMEA,feynman_test_7,0.0,Feynman,0.0,1.0,0.011344510169940277,0.00012868963013012153
GP-GOMEA,feynman_test_7,0.001,Feynman,0.0,1.0,0.02389263169453576,0.0005706949719322229
GP-GOMEA,feynman_test_7,0.01,Feynman,0.0,0.0,0.35531261952490156,0.11889091736753939
GP-GOMEA,feynman_test_8,0.0,Feynman,0.0,0.0,0.038202832280205795,0.001458392422833722
GP-GOMEA,feynman_test_8,0.001,Feynman,0.0,0.0,0.03459142216116339,0.001195851172010654
GP-GOMEA,feynman_test_8,0.01,Feynman,0.0,0.0,0.08357590726277409,0.00696065064016478
GP-GOMEA,feynman_test_9,0.0,Feynman,0.0,0.0,264.35555867728044,11.154604329710015
GP-GOMEA,feynman_test_9,0.001,Feynman,0.0,0.0,277.44536754465076,11.251261071171937
GP-GOMEA,feynman_test_9,0.01,Feynman,0.0,0.0,369.0791553844399,11.82202960961571
GP-GOMEA,strogatz_bacres1,0.0,Strogatz,0.0,1.0,0.019550963459795262,0.0003821671370423263
GP-GOMEA,strogatz_bacres1,0.001,Strogatz,0.0,1.0,0.01867444716003524,0.00034867418282461064
GP-GOMEA,strogatz_bacres1,0.01,Strogatz,0.0,0.0,0.12580976454174006,0.01570413883123533
GP-GOMEA,strogatz_bacres2,0.0,Strogatz,62.5,1.0,1.592180888567471e-05,2.5350410656328253e-10
GP-GOMEA,strogatz_bacres2,0.001,Strogatz,0.0,1.0,0.025521797566126422,0.000651150106753774
GP-GOMEA,strogatz_bacres2,0.01,Strogatz,0.0,0.0,0.2517439102694879,0.06144780888875266
GP-GOMEA,strogatz_barmag1,0.0,Strogatz,62.5,1.0,1.971490399583909e-15,0.0
GP-GOMEA,strogatz_barmag1,0.001,Strogatz,0.0,1.0,0.0010328557271601288,1.0667903841092725e-06
GP-GOMEA,strogatz_barmag1,0.01,Strogatz,0.0,0.0,0.009779466523606218,9.563339246774076e-05
GP-GOMEA,strogatz_barmag2,0.0,Strogatz,37.5,1.0,0.0002069162371468545,4.281432827653046e-08
GP-GOMEA,strogatz_barmag2,0.001,Strogatz,0.0,1.0,0.0006810522466639575,4.6383205510809727e-07
GP-GOMEA,strogatz_barmag2,0.01,Strogatz,0.0,0.0,0.009857257786622468,9.716081080752229e-05
GP-GOMEA,strogatz_glider1,0.0,Strogatz,0.0,1.0,0.0015174073397075623,2.3025223838297615e-06
GP-GOMEA,strogatz_glider1,0.001,Strogatz,0.0,1.0,0.002899446327811049,8.406753670967217e-06
GP-GOMEA,strogatz_glider1,0.01,Strogatz,0.0,0.0,0.0375231404217304,0.001406995784153624
GP-GOMEA,strogatz_glider2,0.0,Strogatz,75.0,1.0,2.2816447539251566e-07,5.1958437552455976e-14
GP-GOMEA,strogatz_glider2,0.001,Strogatz,0.0,1.0,0.013256444112880695,0.00017571787122845945
GP-GOMEA,strogatz_glider2,0.01,Strogatz,0.0,0.0,0.15340327321716596,0.02325994215800618
GP-GOMEA,strogatz_lv1,0.0,Strogatz,12.5,0.0,0.7080856126981462,0.4063881718937485
GP-GOMEA,strogatz_lv1,0.001,Strogatz,0.0,0.0,2.0411884787295156,1.6421858774194087
GP-GOMEA,strogatz_lv1,0.01,Strogatz,0.0,0.0,0.6444910601180367,0.3473900812989219
GP-GOMEA,strogatz_lv2,0.0,Strogatz,50.0,1.0,3.259016689221325e-05,1.0621190588055444e-09
GP-GOMEA,strogatz_lv2,0.001,Strogatz,0.0,1.0,0.01682786337551854,0.0002831368987501712
GP-GOMEA,strogatz_lv2,0.01,Strogatz,0.0,0.0,0.06259068328617803,0.0039099398473945194
GP-GOMEA,strogatz_predprey1,0.0,Strogatz,0.0,0.0,0.15031734818807652,0.022343812577822333
GP-GOMEA,strogatz_predprey1,0.001,Strogatz,0.0,0.0,0.1710391476995347,0.028834646944943778
GP-GOMEA,strogatz_predprey1,0.01,Strogatz,0.0,0.0,0.19647553607283752,0.037876190721710466
GP-GOMEA,strogatz_predprey2,0.0,Strogatz,0.0,0.0,0.11022714467044699,0.012076804366485025
GP-GOMEA,strogatz_predprey2,0.001,Strogatz,0.0,0.0,0.06406926619600599,0.004096468873356545
GP-GOMEA,strogatz_predprey2,0.01,Strogatz,0.0,0.0,0.09410468705174198,0.008816710454342597
GP-GOMEA,strogatz_shearflow1,0.0,Strogatz,12.5,1.0,1.8157391851012102e-07,3.286260152890409e-14
GP-GOMEA,strogatz_shearflow1,0.001,Strogatz,0.0,1.0,0.0012557218750835946,1.5768361843125213e-06
GP-GOMEA,strogatz_shearflow1,0.01,Strogatz,0.0,0.0,0.02347314201932223,0.0005508366578877565
GP-GOMEA,strogatz_shearflow2,0.0,Strogatz,0.0,1.0,0.001351960353817157,1.827795127940783e-06
GP-GOMEA,strogatz_shearflow2,0.001,Strogatz,0.0,1.0,0.0025424994221740754,6.464282418229798e-06
GP-GOMEA,strogatz_shearflow2,0.01,Strogatz,0.0,0.0,0.009503436584694826,9.031122873760061e-05
GP-GOMEA,strogatz_vdp1,0.0,Strogatz,0.0,0.0,0.08308615854387348,0.006879590994887467
GP-GOMEA,strogatz_vdp1,0.001,Strogatz,0.0,0.0,0.11637720405321932,0.013452758131569405
GP-GOMEA,strogatz_vdp1,0.01,Strogatz,0.0,0.0,0.09921035756820831,0.009794571246846379
GP-GOMEA,strogatz_vdp2,0.0,Strogatz,100.0,1.0,1.0280623964393578e-16,0.0
GP-GOMEA,strogatz_vdp2,0.001,Strogatz,12.5,1.0,0.0005728444326819635,3.2815069029183837e-07
GP-GOMEA,strogatz_vdp2,0.01,Strogatz,0.0,0.0,0.00483401905160206,2.3367467169905935e-05
ITEA,feynman_III_10_19,0.0,Feynman,0.0,0.0,1.3029316712770356,0.9923739582201716
ITEA,feynman_III_10_19,0.001,Feynman,0.0,0.0,1.2999303407159437,0.9894738644750247
ITEA,feynman_III_10_19,0.01,Feynman,0.0,0.0,1.3432558701832769,1.031166909476305
ITEA,feynman_III_12_43,0.0,Feynman,100.0,1.0,9.7352863277593e-16,0.0
ITEA,feynman_III_12_43,0.001,Feynman,12.5,1.0,0.004229238901365997,1.7886301724031123e-05
ITEA,feynman_III_12_43,0.01,Feynman,0.0,0.0,0.042292387258409274,0.0017870482976122116
ITEA,feynman_III_13_18,0.0,Feynman,0.0,0.0,69.65941348650895,8.48744175140182
ITEA,feynman_III_13_18,0.001,Feynman,0.0,0.0,69.66744586809196,8.487672309295123
ITEA,feynman_III_13_18,0.01,Feynman,0.0,0.0,70.48044522926682,8.510871885940206
ITEA,feynman_III_14_14,0.0,Feynman,0.0,0.0,1.692562595389774,1.3519016904113512
ITEA,feynman_III_14_14,0.001,Feynman,0.0,0.0,1.6919998865418495,1.3514087778726103
ITEA,feynman_III_14_14,0.01,Feynman,0.0,0.0,1.6994798700237812,1.35795451152225
ITEA,feynman_III_15_12,0.0,Feynman,0.0,0.0,1.6286978394998435,1.2954547528103326
ITEA,feynman_III_15_12,0.001,Feynman,0.0,0.0,1.62880783207443,1.2955528413790904
ITEA,feynman_III_15_12,0.01,Feynman,0.0,0.0,1.63466381534626,1.3007707284902439
ITEA,feynman_III_15_14,0.0,Feynman,0.0,0.0,0.003648713626213168,1.3313022507501208e-05
ITEA,feynman_III_15_14,0.001,Feynman,0.0,0.0,0.0036501545702593277,1.3323539628048268e-05
ITEA,feynman_III_15_14,0.01,Feynman,0.0,0.0,0.0036895915975661765,1.3612993499555357e-05
ITEA,feynman_III_15_27,0.0,Feynman,100.0,1.0,2.3101530327081446e-15,0.0
ITEA,feynman_III_15_27,0.001,Feynman,0.0,1.0,0.01159291430590563,0.00013438663181613005
ITEA,feynman_III_15_27,0.01,Feynman,0.0,0.0,0.11592914305906195,0.013350056331269138
ITEA,feynman_III_17_37,0.0,Feynman,0.0,0.0,2.4273373352036463,1.9303564635862156
ITEA,feynman_III_17_37,0.001,Feynman,0.0,0.0,2.427435844553095,1.9304258521929263
ITEA,feynman_III_17_37,0.01,Feynman,0.0,0.0,2.430658121153424,1.9326944771954209
ITEA,feynman_III_19_51,0.0,Feynman,0.0,0.0,0.8927408325015496,0.5861109249758935
ITEA,feynman_III_19_51,0.001,Feynman,0.0,0.0,0.8928912833366147,0.5862604140283061
ITEA,feynman_III_19_51,0.01,Feynman,0.0,0.0,0.8514245199938505,0.5451828253006265
ITEA,feynman_III_21_20,0.0,Feynman,100.0,1.0,8.61666990228761e-15,0.0
ITEA,feynman_III_21_20,0.001,Feynman,0.0,1.0,0.03985808269075751,0.0015874061596875115
ITEA,feynman_III_21_20,0.01,Feynman,0.0,0.0,0.39858082690756985,0.147442523727168
ITEA,feynman_III_4_32,0.0,Feynman,0.0,1.0,0.00047274679087782646,2.2348950324337694e-07
ITEA,feynman_III_4_32,0.001,Feynman,0.0,1.0,0.04365858114149593,0.0019042574576393207
ITEA,feynman_III_4_32,0.01,Feynman,0.0,0.0,0.4420956118026291,0.1785214538527845
ITEA,feynman_III_4_33,0.0,Feynman,0.0,1.0,0.032978412424350075,0.0010869847040469848
ITEA,feynman_III_4_33,0.001,Feynman,0.0,1.0,0.0364933690886459,0.0013308799736722237
ITEA,feynman_III_4_33,0.01,Feynman,0.0,0.0,0.350538293779164,0.11589422667312471
ITEA,feynman_III_7_38,0.0,Feynman,100.0,1.0,2.951196726867935e-14,0.0
ITEA,feynman_III_7_38,0.001,Feynman,0.0,1.0,0.16279396659618597,0.026156784616068567
ITEA,feynman_III_7_38,0.01,Feynman,0.0,0.0,1.6279396659618584,1.2947785514829946
ITEA,feynman_III_8_54,0.0,Feynman,0.0,0.0,0.3391378439860613,0.10886738888475316
ITEA,feynman_III_8_54,0.001,Feynman,0.0,0.0,0.33914222013492135,0.10887005095833092
ITEA,feynman_III_8_54,0.01,Feynman,0.0,0.0,0.3400651333230017,0.10943208098655141
ITEA,feynman_III_9_52,0.0,Feynman,0.0,0.0,10.089724011629222,4.632809969749659
ITEA,feynman_III_9_52,0.001,Feynman,0.0,0.0,10.069931401319243,4.628921071656489
ITEA,feynman_III_9_52,0.01,Feynman,0.0,0.0,10.136615548723531,4.6419935545618385
ITEA,feynman_II_10_9,0.0,Feynman,0.0,0.0,0.016705294261135213,0.00027902792443878577
ITEA,feynman_II_10_9,0.001,Feynman,0.0,0.0,0.01673115730899987,0.0002798924513516074
ITEA,feynman_II_10_9,0.01,Feynman,0.0,0.0,0.01936900978232983,0.0003750881855785032
ITEA,feynman_II_11_20,0.0,Feynman,0.0,0.0,0.8199980360343648,0.5142577945836942
ITEA,feynman_II_11_20,0.001,Feynman,0.0,0.0,0.820124125563005,0.5143814431387007
ITEA,feynman_II_11_20,0.01,Feynman,0.0,0.0,0.8364955066388103,0.5304663159672259
ITEA,feynman_II_11_27,0.0,Feynman,0.0,0.0,0.03154815565266534,0.0009947911562459423
ITEA,feynman_II_11_27,0.001,Feynman,0.0,0.0,0.031629025801222184,0.0009998952112616484
ITEA,feynman_II_11_27,0.01,Feynman,0.0,0.0,0.03907086760086707,0.001525368728454668
ITEA,feynman_II_11_28,0.0,Feynman,0.0,1.0,0.00045271137488862173,2.0494756789812995e-07
ITEA,feynman_II_11_28,0.001,Feynman,0.0,1.0,0.0041028523276058744,1.6833255542096896e-05
ITEA,feynman_II_11_28,0.01,Feynman,0.0,0.0,0.041594222803235444,0.0017285845071974596
ITEA,feynman_II_11_3,0.0,Feynman,0.0,0.0,0.022633902990512374,0.0005121623870346949
ITEA,feynman_II_11_3,0.001,Feynman,0.0,0.0,0.022785992828329674,0.0005190667307254014
ITEA,feynman_II_11_3,0.01,Feynman,0.0,0.0,0.023415114720523263,0.0005481173536095473
ITEA,feynman_II_13_17,0.0,Feynman,0.0,0.0,0.004137541492940974,1.7119103073220203e-05
ITEA,feynman_II_13_17,0.001,Feynman,0.0,0.0,0.004137951678688423,1.7122497504460595e-05
ITEA,feynman_II_13_17,0.01,Feynman,0.0,0.0,0.004168632622805563,1.7377346956980724e-05
ITEA,feynman_II_13_23,0.0,Feynman,0.0,0.0,0.041756792245289394,0.0017421113410659033
ITEA,feynman_II_13_23,0.001,Feynman,0.0,0.0,0.042418699251167015,0.0017977291623291636
ITEA,feynman_II_13_23,0.01,Feynman,0.0,0.0,0.1053242703254392,0.011032123642496333
ITEA,feynman_II_13_34,0.0,Feynman,0.0,0.0,0.09527596343792961,0.009036556269522183
ITEA,feynman_II_13_34,0.001,Feynman,0.0,0.0,0.0981092008518554,0.009579386112950996
ITEA,feynman_II_13_34,0.01,Feynman,0.0,0.0,0.19951225223671,0.039033329052366283
ITEA,feynman_II_15_4,0.0,Feynman,0.0,0.0,2.300855955062894,1.8395869679533448
ITEA,feynman_II_15_4,0.001,Feynman,0.0,0.0,2.30091580677412,1.8396307271837313
ITEA,feynman_II_15_4,0.01,Feynman,0.0,0.0,2.3031234731896015,1.84124427029679
ITEA,feynman_II_15_5,0.0,Feynman,0.0,0.0,2.3136910063761307,1.8489532828188182
ITEA,feynman_II_15_5,0.001,Feynman,0.0,0.0,2.313610502346431,1.848894646331838
ITEA,feynman_II_15_5,0.01,Feynman,0.0,0.0,2.3231938548331015,1.8558650352688253
ITEA,feynman_II_21_32,0.0,Feynman,0.0,0.0,0.002124041398436022,4.511541685298948e-06
ITEA,feynman_II_21_32,0.001,Feynman,0.0,0.0,0.0021260649968821367,4.520142155210121e-06
ITEA,feynman_II_21_32,0.01,Feynman,0.0,0.0,0.003285060746814651,1.0791565881172423e-05
ITEA,feynman_II_24_17,0.0,Feynman,0.0,1.0,0.01370674006567981,0.00018785707698235022
ITEA,feynman_II_24_17,0.001,Feynman,0.0,1.0,0.015522789317709057,0.00024092796272945293
ITEA,feynman_II_24_17,0.01,Feynman,0.0,0.0,0.10328867102677805,0.010612042133840222
ITEA,feynman_II_27_16,0.0,Feynman,0.0,0.0,12.248708468569896,5.017484181153846
ITEA,feynman_II_27_16,0.001,Feynman,0.0,0.0,12.247341906450256,5.017262510661467
ITEA,feynman_II_27_16,0.01,Feynman,0.0,0.0,12.62015135380546,5.076848787889587
ITEA,feynman_II_27_18,0.0,Feynman,0.0,0.0,3.6592827220954085,2.666557845844978
ITEA,feynman_II_27_18,0.001,Feynman,0.0,0.0,3.6602480614175437,2.6670487370831903
ITEA,feynman_II_27_18,0.01,Feynman,0.0,0.0,3.870887359541097,2.771573766737599
ITEA,feynman_II_2_42,0.0,Feynman,100.0,1.0,9.030849642691198e-15,0.0
ITEA,feynman_II_2_42,0.001,Feynman,62.5,1.0,0.011014955763973943,0.00012132189068403796
ITEA,feynman_II_2_42,0.01,Feynman,0.0,1.0,0.11014955763976729,0.012059911101661096
ITEA,feynman_II_34_11,0.0,Feynman,100.0,1.0,3.961370326223904e-15,0.0
ITEA,feynman_II_34_11,0.001,Feynman,12.5,1.0,0.02188768146568975,0.00047895588226081707
ITEA,feynman_II_34_11,0.01,Feynman,0.0,0.0,0.2188768146568727,0.0467948987547533
ITEA,feynman_II_34_2,0.0,Feynman,100.0,1.0,7.332550515868523e-15,0.0
ITEA,feynman_II_34_2,0.001,Feynman,0.0,1.0,0.04177098712131615,0.0017432949430736156
ITEA,feynman_II_34_2,0.01,Feynman,0.0,0.0,0.41770987121315356,0.16082680469433752
ITEA,feynman_II_34_29a,0.0,Feynman,100.0,1.0,2.9291170761992924e-16,0.0
ITEA,feynman_II_34_29a,0.001,Feynman,0.0,1.0,0.001080384666246428,1.1672303459523773e-06
ITEA,feynman_II_34_29a,0.01,Feynman,0.0,0.0,0.010803846662465068,0.0001167162910948526
ITEA,feynman_II_34_29b,0.0,Feynman,100.0,1.0,1.4351610071658476e-13,0.0
ITEA,feynman_II_34_29b,0.001,Feynman,12.5,1.0,0.9665461716162358,0.6596997508583743
ITEA,feynman_II_34_29b,0.01,Feynman,0.0,0.0,8.837863830904721,4.370811948166738
ITEA,feynman_II_34_2a,0.0,Feynman,100.0,1.0,3.1254470146058473e-16,0.0
ITEA,feynman_II_34_2a,0.001,Feynman,12.5,1.0,0.002108329182510082,4.445042062645183e-06
ITEA,feynman_II_34_2a,0.01,Feynman,0.0,0.0,0.021083291825098903,0.00044440643101462563
ITEA,feynman_II_35_18,0.0,Feynman,0.0,0.0,0.06028155758590167,0.003627279644838285
ITEA,feynman_II_35_18,0.001,Feynman,0.0,0.0,0.06174285207534969,0.0038049318395194
ITEA,feynman_II_35_18,0.01,Feynman,0.0,0.0,0.06178719358005856,0.0038103885307878387
ITEA,feynman_II_35_21,0.0,Feynman,0.0,0.0,0.8562881943744564,0.549986415023068
ITEA,feynman_II_35_21,0.001,Feynman,0.0,0.0,0.8563640203967734,0.5500613380164426
ITEA,feynman_II_35_21,0.01,Feynman,0.0,0.0,0.9040503280808484,0.5973557326013779
ITEA,feynman_II_36_38,0.0,Feynman,0.0,0.0,0.17330371939137457,0.02959198533649823
ITEA,feynman_II_36_38,0.001,Feynman,0.0,0.0,0.17342424880252383,0.029632556873759774
ITEA,feynman_II_36_38,0.01,Feynman,0.0,0.0,0.17901493826986364,0.031543577023542185
ITEA,feynman_II_37_1,0.0,Feynman,100.0,1.0,1.9581375350157148e-14,0.0
ITEA,feynman_II_37_1,0.001,Feynman,0.0,1.0,0.07186973609455163,0.00515196477518183
ITEA,feynman_II_37_1,0.01,Feynman,0.0,0.0,1.0557457948389994,0.7488652831061658
ITEA,feynman_II_38_14,0.0,Feynman,0.0,0.0,0.01895421669392554,0.0003591978112216048
ITEA,feynman_II_38_14,0.001,Feynman,0.0,0.0,0.018952768903418998,0.00035914294955593937
ITEA,feynman_II_38_14,0.01,Feynman,0.0,0.0,0.0227745780979665,0.0005185469388347496
ITEA,feynman_II_38_3,0.0,Feynman,100.0,1.0,7.330099729878875e-15,0.0
ITEA,feynman_II_38_3,0.001,Feynman,0.0,1.0,0.04371807071663565,0.0019094455551658465
ITEA,feynman_II_38_3,0.01,Feynman,0.0,0.0,0.4371807071663378,0.1748998931866487
ITEA,feynman_II_3_24,0.0,Feynman,0.0,0.0,0.010275886759190285,0.00010558827404978949
ITEA,feynman_II_3_24,0.001,Feynman,0.0,0.0,0.01027846091132196,0.00010564117847970801
ITEA,feynman_II_3_24,0.01,Feynman,0.0,0.0,0.010382121772896696,0.0001077826437495231
ITEA,feynman_II_4_23,0.0,Feynman,100.0,1.0,3.9763508028716563e-17,0.0
ITEA,feynman_II_4_23,0.001,Feynman,37.5,1.0,0.0001482962392211549,2.1991774381767408e-08
ITEA,feynman_II_4_23,0.01,Feynman,12.5,0.0,0.0014829623922115276,2.199175038620335e-06
ITEA,feynman_II_6_11,0.0,Feynman,0.0,0.0,0.006113662580300468,3.7376171648016245e-05
ITEA,feynman_II_6_11,0.001,Feynman,0.0,0.0,0.006114409521755285,3.738530496043316e-05
ITEA,feynman_II_6_11,0.01,Feynman,0.0,0.0,0.006126769988703951,3.753660598717493e-05
ITEA,feynman_II_6_15a,0.0,Feynman,0.0,0.0,0.17637394592453362,0.03063372799207956
ITEA,feynman_II_6_15a,0.001,Feynman,0.0,0.0,0.17636904565905806,0.03063205160498927
ITEA,feynman_II_6_15a,0.01,Feynman,0.0,0.0,0.17655418584516713,0.03069541870790713
ITEA,feynman_II_6_15b,0.0,Feynman,0.0,0.0,0.016291489104832323,0.00026537740155506005
ITEA,feynman_II_6_15b,0.001,Feynman,0.0,0.0,0.015877544695561293,0.0002520646545950183
ITEA,feynman_II_6_15b,0.01,Feynman,0.0,0.0,0.016237487022228415,0.00026362123366598626
ITEA,feynman_II_8_31,0.0,Feynman,0.0,0.0,1.8287412421478306,1.4688633820671764
ITEA,feynman_II_8_31,0.001,Feynman,0.0,0.0,1.8289684419197654,1.4690546562373126
