,algorithm,dataset,random_state,training time (s),model_size,mse_test,mae_test,r2_test,training time (hr),r2_zero_test,friedman_dataset,algorithm_count,rmse_test,log_mse_test,name,nsamples,nfeatures,npoints,Group
1586,*BSR,612_fri_c1_1000_5,13879.5,6935.755794405937,12.0,0.8953714137575763,0.7845340678813439,0.17248385279924017,1.926598831779427,0.17248385279924017,True,21.0,0.9462406743305724,0.6394148160353897,612_fri_c1_1000_5,1000,6,6000,black-box
1587,*DSR,612_fri_c1_1000_5,13879.5,31840.37253177166,9.5,0.45259059139616287,0.5470626593131376,0.5716006683310733,8.844547925492128,0.5716006683310733,True,21.0,0.6727485350382881,0.37334857709072433,612_fri_c1_1000_5,1000,6,6000,black-box
1588,*EPLEX,612_fri_c1_1000_5,13879.5,7547.665927648544,62.0,0.06580843816330136,0.19632635579860258,0.9432295071650049,2.0965738687912623,0.9432295071650049,True,21.0,0.2565315539330422,0.06373360806003264,612_fri_c1_1000_5,1000,6,6000,black-box
1589,*FEAT,612_fri_c1_1000_5,13879.5,8177.370864033699,108.5,0.035059459214579924,0.13897002674062753,0.9677041728511819,2.2714919066760277,0.9677041728511819,True,21.0,0.1872417133402168,0.034458873583731855,612_fri_c1_1000_5,1000,6,6000,black-box
1590,*FFX,612_fri_c1_1000_5,13879.5,91.08930039405823,1300.0,0.02488112579451464,0.12406245344111572,0.9755547023364821,0.02530258344279395,0.9755547023364821,True,21.0,0.15773752183458012,0.024576631030150592,612_fri_c1_1000_5,1000,6,6000,black-box
1591,*GP-GOMEA,612_fri_c1_1000_5,13879.5,5634.4768024683,38.5,0.10453927356385759,0.25388076441431673,0.9000773772086317,1.5651324451300832,0.9000773772086317,True,21.0,0.32332533702736255,0.09942830102211246,612_fri_c1_1000_5,1000,6,6000,black-box
1592,*ITEA,612_fri_c1_1000_5,13879.5,6517.52035844326,110.0,0.032843474945537854,0.14270519319204897,0.9662192218064336,1.8104223217897943,0.9662192218064336,True,21.0,0.18122768813163692,0.03231565391836378,612_fri_c1_1000_5,1000,6,6000,black-box
1593,KernelRidge,612_fri_c1_1000_5,13879.5,1.5307974815368652,750.0,0.05337885431234488,0.1760827659025298,0.9475753635941926,0.0004252215226491292,0.9475753635941926,True,21.0,0.23103864246559466,0.05200295411623615,612_fri_c1_1000_5,1000,6,6000,black-box
1594,LGBM,612_fri_c1_1000_5,13879.5,20.748598098754883,6428.0,0.0522019762238828,0.1753095009108076,0.9508955786252128,0.005763499471876356,0.9508955786252128,True,21.0,0.2284775179834611,0.05088508849554959,612_fri_c1_1000_5,1000,6,6000,black-box
1595,Linear,612_fri_c1_1000_5,13879.5,0.1928999423980713,5.0,0.7625365478045673,0.7407545985344901,0.26315633965830326,5.358331733279758e-05,0.26315633965830326,True,21.0,0.8732333867899047,0.5667539918323086,612_fri_c1_1000_5,1000,6,6000,black-box
1596,MLP,612_fri_c1_1000_5,13879.5,20.068286538124084,1402.0,0.03666981453576102,0.13755589375939822,0.9650771970676211,0.005574524038367801,0.9650771970676211,True,21.0,0.1914936409799579,0.03601347404809594,612_fri_c1_1000_5,1000,6,6000,black-box
1597,*MRGP,612_fri_c1_1000_5,15795.0,297682.1479752064,10766.0,0.18456631784503372,0.21434340543169178,0.8327620735440994,82.68948554866844,0.8327620735440994,True,21.0,0.42961182228266687,0.16937673109926918,612_fri_c1_1000_5,1000,6,6000,black-box
1598,*Operon,612_fri_c1_1000_5,13879.5,1285.8178033828735,90.0,0.021035373649140404,0.11389556797221304,0.9804253193980624,0.35717161205079817,0.9804253193980624,True,21.0,0.14503576679267913,0.02081718466379728,612_fri_c1_1000_5,1000,6,6000,black-box
1599,RandomForest,612_fri_c1_1000_5,13879.5,95.48956561088562,947284.0,0.07687582853381263,0.21491778780303053,0.9281088178149915,0.026524879336357117,0.9281088178149915,True,21.0,0.2772649067837699,0.07406409768693475,612_fri_c1_1000_5,1000,6,6000,black-box
1600,*SBP-GP,612_fri_c1_1000_5,13879.5,226896.45176768303,692.5,0.026367422489303922,0.12706889864168042,0.9744383951544028,63.02679215768973,0.9744383951544028,True,21.0,0.1623804867873721,0.026025794229943097,612_fri_c1_1000_5,1000,6,6000,black-box
1601,XGB,612_fri_c1_1000_5,13879.5,150.7324584722519,11764.0,0.05688759246719305,0.18392173172696494,0.9384484310702947,0.0418701273534033,0.9384484310702947,True,21.0,0.23851119987789474,0.055328355411973354,612_fri_c1_1000_5,1000,6,6000,black-box
1602,*gplearn,612_fri_c1_1000_5,13879.5,23218.1402002573,40.5,0.20366199169499627,0.33832308295510904,0.7936046158018051,6.4494833889603616,0.7936046158018051,True,21.0,0.4512892550183267,0.18536856967754403,612_fri_c1_1000_5,1000,6,6000,black-box
1603,*AFP,613_fri_c3_250_5,13879.5,1110.2104712724686,28.5,0.1952063372938257,0.3511933078231966,0.7912129983292868,0.3083917975756857,0.7912129983292868,True,21.0,0.44182161252458635,0.1783188376696962,613_fri_c3_250_5,250,6,1500,black-box
1604,*AFP_FE,613_fri_c3_250_5,13879.5,1114.1084995269775,36.0,0.25146522640997393,0.3960688042521965,0.7625886399567184,0.3094745832019382,0.7625886399567184,True,21.0,0.5014630857899451,0.22431504597428129,613_fri_c3_250_5,250,6,1500,black-box
1605,*AIFeynman,613_fri_c3_250_5,13879.5,145616.35201895237,742.0,6.642677995751836,1.4932781146763037,-5.844634565535046,40.44898667193121,0.0,True,21.0,2.5773393249147145,2.03374806476376,613_fri_c3_250_5,250,6,1500,black-box
1606,AdaBoost,613_fri_c3_250_5,13879.5,43.16498160362244,14714.0,0.22200001919628515,0.38327818317542284,0.775610085444334,0.0119902726676729,0.775610085444334,True,21.0,0.4711687799465125,0.20048887645831115,613_fri_c3_250_5,250,6,1500,black-box
1607,*BSR,613_fri_c3_250_5,13879.5,150986.3702788353,17.5,0.6772040930492063,0.704614582509864,0.29631947302043393,41.94065841078758,0.29631947302043393,True,21.0,0.8229241113548723,0.5171281767176495,613_fri_c3_250_5,250,6,1500,black-box
1608,*DSR,613_fri_c3_250_5,13879.5,42449.54972577095,11.5,0.3787028891554543,0.494801937841013,0.6398778285254538,11.791541590491931,0.6398778285254538,True,21.0,0.6153884051194451,0.3211431217582424,613_fri_c3_250_5,250,6,1500,black-box
1609,*EPLEX,613_fri_c3_250_5,13879.5,2634.7576053142548,57.0,0.10866182311260188,0.2612144976138713,0.8813995856032844,0.7318771125872929,0.8813995856032844,True,21.0,0.32963892839378345,0.10315372328304265,613_fri_c3_250_5,250,6,1500,black-box
1610,*FEAT,613_fri_c3_250_5,13879.5,5518.765935540199,68.0,0.055239729726637495,0.17807892275174397,0.9433819679011826,1.5329905376500554,0.9433819679011826,True,21.0,0.23503133775443116,0.05376797308313329,613_fri_c3_250_5,250,6,1500,black-box
1611,*FFX,613_fri_c3_250_5,13879.5,90.04462659358978,1216.0,0.21185927344816907,0.23782767672518632,0.790716464327385,0.025012396275997162,0.790716464327385,True,21.0,0.46028173269006567,0.19215576988935462,613_fri_c3_250_5,250,6,1500,black-box
1612,*GP-GOMEA,613_fri_c3_250_5,13879.5,4679.017540574074,35.0,0.12492686497303526,0.27711638158276825,0.8588154526729622,1.2997270946039094,0.8588154526729622,True,21.0,0.35344994691332926,0.11771802463035498,613_fri_c3_250_5,250,6,1500,black-box
1613,*ITEA,613_fri_c3_250_5,13879.5,2245.108697295189,111.0,0.2169141356713556,0.34387214823188506,0.7754012980700109,0.6236413048042191,0.7754012980700109,True,21.0,0.46574041661783616,0.19631825742541742,613_fri_c3_250_5,250,6,1500,black-box
1614,KernelRidge,613_fri_c3_250_5,13879.5,0.9082629680633545,187.0,0.1127041452931735,0.2432080455913347,0.8780900722679328,0.0002522952689064874,0.8780900722679328,True,21.0,0.33571438052781344,0.10679321961106024,613_fri_c3_250_5,250,6,1500,black-box
1615,LGBM,613_fri_c3_250_5,13879.5,15.848844766616821,3637.5,0.16778007547962354,0.30598011144950665,0.8299960228830596,0.004402456879615784,0.8299960228830596,True,21.0,0.40960966233674656,0.15510457513553924,613_fri_c3_250_5,250,6,1500,black-box
1616,Linear,613_fri_c3_250_5,13879.5,0.18594670295715332,5.0,0.6793473487444364,0.6978250291960381,0.2713715840947433,5.165186193254259e-05,0.2713715840947433,True,21.0,0.824225302174373,0.5184052350459243,613_fri_c3_250_5,250,6,1500,black-box
1617,MLP,613_fri_c3_250_5,13879.5,12.711400032043457,1402.0,0.05263272856508463,0.17046586126120455,0.9483009068124875,0.003530944453345405,0.9483009068124875,True,21.0,0.22941823939060432,0.05129438652378464,613_fri_c3_250_5,250,6,1500,black-box
1618,*MRGP,613_fri_c3_250_5,13879.5,286969.52913963795,9168.5,0.5521636341436285,0.4221564841604567,0.40807419047202237,79.71375809434387,0.40807419047202237,True,21.0,0.7430771387572278,0.439649850574109,613_fri_c3_250_5,250,6,1500,black-box
1619,*Operon,613_fri_c3_250_5,13879.5,372.89707124233246,48.0,0.07525318228722966,0.20498500368927441,0.9290999047432486,0.1035825197895368,0.9290999047432486,True,21.0,0.2743231348013318,0.07255615225624541,613_fri_c3_250_5,250,6,1500,black-box
1620,RandomForest,613_fri_c3_250_5,13879.5,82.5407383441925,235672.0,0.15905111999372545,0.32222436847100566,0.8239173618012641,0.022927982873386807,0.8239173618012641,True,21.0,0.3988121362166972,0.14760167036829994,613_fri_c3_250_5,250,6,1500,black-box
1621,*SBP-GP,613_fri_c3_250_5,13879.5,125544.3764128685,656.5,0.05538192620830991,0.18872835719895711,0.9419393550597868,34.87343789246347,0.9419393550597868,True,21.0,0.23533364869544243,0.05390271677960551,613_fri_c3_250_5,250,6,1500,black-box
1622,XGB,613_fri_c3_250_5,13879.5,172.6666215658188,43594.0,0.1045747355194589,0.2628470343530237,0.8923711942975955,0.047962950434949664,0.8923711942975955,True,21.0,0.3233801718093719,0.0994604061606056,613_fri_c3_250_5,250,6,1500,black-box
1623,*gplearn,613_fri_c3_250_5,13879.5,21546.398263454437,39.5,0.3111396902003646,0.435886039028017,0.6419099826057282,5.985110628737344,0.6419099826057282,True,21.0,0.5577989693432255,0.2708967515082829,613_fri_c3_250_5,250,6,1500,black-box
1624,*AFP,615_fri_c4_250_10,13879.5,1156.1184360980988,52.0,0.37738637118030693,0.43568866352487823,0.6187478152470669,0.3211440100272497,0.6187478152470669,True,21.0,0.614317809590693,0.32018776948121286,615_fri_c4_250_10,250,11,2750,black-box
1625,*AFP_FE,615_fri_c4_250_10,13879.5,1141.215689778328,38.5,0.38795405611066447,0.4816059583582334,0.49817595975776724,0.31700435827175777,0.49817595975776724,True,21.0,0.6228595797695211,0.32783076075194584,615_fri_c4_250_10,250,11,2750,black-box
1626,*AIFeynman,615_fri_c4_250_10,13879.5,167263.1439255476,1452.0,4.264919646558413,1.2964568631318025,-3.3991847324503714,46.46198442376322,0.0,True,21.0,2.065168188443356,1.661065883657209,615_fri_c4_250_10,250,11,2750,black-box
1627,AdaBoost,615_fri_c4_250_10,13879.5,42.766581892967224,14764.0,0.2656171169391677,0.409445417782367,0.7023888242133536,0.011879606081379784,0.7023888242133536,True,21.0,0.5153805554531211,0.23555984270209424,615_fri_c4_250_10,250,11,2750,black-box
1628,*BSR,615_fri_c4_250_10,13879.5,7200.004616379738,13.5,0.7933110002838804,0.6989546137110125,0.05108562317436843,2.0000012823277054,0.05108562317436843,True,21.0,0.8906800774037108,0.5840636320547385,615_fri_c4_250_10,250,11,2750,black-box
1629,*DSR,615_fri_c4_250_10,13879.5,34568.90347504616,10.0,0.41536087370055474,0.524245778735632,0.5115902677716146,9.602473187512821,0.5115902677716146,True,21.0,0.6444849677847845,0.34738453299680544,615_fri_c4_250_10,250,11,2750,black-box
1630,*EPLEX,615_fri_c4_250_10,13879.5,2703.188707947731,61.0,0.09795823479189292,0.2290260724246148,0.8865775797095905,0.750885752207703,0.8865775797095905,True,21.0,0.3129828027094986,0.09345230483374142,615_fri_c4_250_10,250,11,2750,black-box
1631,*FEAT,615_fri_c4_250_10,13879.5,6374.566090703011,74.0,0.06098799042982744,0.1951667299103158,0.9135751319760581,1.7707128029730586,0.9135751319760581,True,21.0,0.24695746684363978,0.05920054046300356,615_fri_c4_250_10,250,11,2750,black-box
1632,*FFX,615_fri_c4_250_10,13879.5,132.42637181282043,1936.0,0.9690886413966324,0.6296524740063634,-0.021177096458756428,0.03678510328133901,0.10391209230875509,True,21.0,0.9844229992216925,0.677570817128518,615_fri_c4_250_10,250,11,2750,black-box
1633,*GP-GOMEA,615_fri_c4_250_10,13879.5,5409.2769021987915,22.0,0.16137200206912905,0.307928030833576,0.8440043018111518,1.5025769172774421,0.8440043018111518,True,21.0,0.401711341723294,0.14960206661264877,615_fri_c4_250_10,250,11,2750,black-box
1634,*ITEA,615_fri_c4_250_10,13879.5,2410.048693537712,84.5,0.3058899931477854,0.43959948997650444,0.6477090607713244,0.6694579704271423,0.6477090607713244,True,21.0,0.5530732258460768,0.26688479541356747,615_fri_c4_250_10,250,11,2750,black-box
1635,KernelRidge,615_fri_c4_250_10,13879.5,0.927391767501831,187.0,0.635014125084822,0.6687568869238432,0.31858810065058274,0.00025760882430606415,0.31858810065058274,True,21.0,0.7968777353426446,0.4916514435075089,615_fri_c4_250_10,250,11,2750,black-box
1636,LGBM,615_fri_c4_250_10,13879.5,15.522111177444458,3657.5,0.23607073685374053,0.35161935853949733,0.7444393375278747,0.004311697549290127,0.7444393375278747,True,21.0,0.4858711113595256,0.2119375878620898,615_fri_c4_250_10,250,11,2750,black-box
1637,Linear,615_fri_c4_250_10,13879.5,0.1893061399459839,10.0,0.733010998473273,0.6997974703529607,0.22613191056277393,5.2585038873884416e-05,0.22613191056277393,True,21.0,0.8561606148809189,0.5498603572068518,615_fri_c4_250_10,250,11,2750,black-box
1638,MLP,615_fri_c4_250_10,13879.5,10.60129463672638,2402.0,0.6394375581988294,0.6652052091324778,0.29939109189764723,0.0029448040657573276,0.29939109189764723,True,21.0,0.7996483966086779,0.49435323069672493,615_fri_c4_250_10,250,11,2750,black-box
1639,*MRGP,615_fri_c4_250_10,13879.5,283985.5371155739,9179.0,0.3618032081522599,0.3148316510855166,0.6516363433177017,78.88487142099274,0.6516363433177017,True,21.0,0.6015007964685166,0.3088097098814458,615_fri_c4_250_10,250,11,2750,black-box
1640,*Operon,615_fri_c4_250_10,13879.5,342.46550595760345,45.0,0.052124470478400395,0.1741899103295827,0.9459113982115016,0.09512930721044541,0.9459113982115016,True,21.0,0.2283078414737444,0.05081142526174953,615_fri_c4_250_10,250,11,2750,black-box
1641,RandomForest,615_fri_c4_250_10,13879.5,80.54916656017303,23642.0,0.24957843219806147,0.39923236751302876,0.6964655371431616,0.022374768488936957,0.6964655371431616,True,21.0,0.49957825432865016,0.22280624018965745,615_fri_c4_250_10,250,11,2750,black-box
1642,*SBP-GP,615_fri_c4_250_10,13879.5,128449.40411198139,920.0,0.06375588269599343,0.1912469374701264,0.9281788555802036,35.680390031105944,0.9281788555802036,True,21.0,0.25249927266428596,0.06180593103915061,615_fri_c4_250_10,250,11,2750,black-box
1643,XGB,615_fri_c4_250_10,13879.5,178.94842171669006,34442.0,0.16256057611335117,0.30211340274573084,0.8362213649898913,0.04970789492130279,0.8362213649898913,True,21.0,0.40318801583547986,0.15062496560637767,615_fri_c4_250_10,250,11,2750,black-box
1644,*gplearn,615_fri_c4_250_10,13879.5,23686.315187692642,13.5,0.5737353569140585,0.6034295506280787,0.29709788411933313,6.57953199658129,0.29709788411933313,True,21.0,0.7574532044384382,0.4534520017511198,615_fri_c4_250_10,250,11,2750,black-box
1645,*AFP,616_fri_c4_500_50,13879.5,2022.6806148290634,31.5,0.37932778540653256,0.4982882220060114,0.6017982868025509,0.5618557263414066,0.6017982868025509,True,21.0,0.6158959209205177,0.3215962684672585,616_fri_c4_500_50,500,51,25500,black-box
1646,*AFP_FE,616_fri_c4_500_50,13879.5,1985.1901681423187,55.5,0.37820906791475606,0.43784610893151693,0.6540309428503848,0.5514417133728664,0.6540309428503848,True,21.0,0.6149870469487597,0.32078487945404904,616_fri_c4_500_50,500,51,25500,black-box
1647,*AIFeynman,616_fri_c4_500_50,13879.5,7732.109185695648,235.0,1.0148975350373088,0.818018808413851,0.03224339880401783,2.14780810713768,0.03224339880401783,True,21.0,1.0074212301898888,0.7005683430075758,616_fri_c4_500_50,500,51,25500,black-box
1648,AdaBoost,616_fri_c4_500_50,13879.5,84.46313726902008,14994.0,0.25884237261782284,0.41648648612331196,0.7465864626447247,0.0234619825747278,0.7465864626447247,True,21.0,0.5087655379620586,0.23019254676156561,616_fri_c4_500_50,500,51,25500,black-box
1649,*BSR,616_fri_c4_500_50,13879.5,6463.337548613548,13.5,1.0568724017515343,0.8122857076065759,-0.008473023901550913,1.7953715412815412,0.0,True,21.0,1.0280429960617086,0.7211865775127416,616_fri_c4_500_50,500,51,25500,black-box
1650,*DSR,616_fri_c4_500_50,13879.5,32024.71617460251,7.0,0.5487501924188103,0.5917797980536621,0.45642078696310534,8.89575449294514,0.45642078696310534,True,21.0,0.7407767493778475,0.43744827820257,616_fri_c4_500_50,500,51,25500,black-box
1651,*EPLEX,616_fri_c4_500_50,13879.5,4370.8261506557465,62.5,0.11398257678262647,0.2583228643465443,0.892837420015572,1.2141183751821516,0.892837420015572,True,21.0,0.33761305777861506,0.10794150115174721,616_fri_c4_500_50,500,51,25500,black-box
1652,*FEAT,616_fri_c4_500_50,13879.5,12519.913956522942,146.5,0.13891059119359056,0.26134481525607917,0.8603193632661201,3.477753876811928,0.8603193632661201,True,21.0,0.3727071118097836,0.1300721837488177,616_fri_c4_500_50,500,51,25500,black-box
1653,*FFX,616_fri_c4_500_50,13879.5,532.7461384534836,3547.0,0.6008644234266167,0.6287418495930628,0.4037635681813075,0.147985038459301,0.4037635681813075,True,21.0,0.775154451336388,0.4705437479969734,616_fri_c4_500_50,500,51,25500,black-box
1654,*GP-GOMEA,616_fri_c4_500_50,13879.5,6292.47023499012,16.0,0.26355097955431017,0.40031055503403556,0.7508013575505881,1.7479083986083666,0.7508013575505881,True,21.0,0.513372164763839,0.23392599491843405,616_fri_c4_500_50,500,51,25500,black-box
1655,*ITEA,616_fri_c4_500_50,13879.5,3626.937466621399,94.0,0.5095530521433651,0.5732711364072667,0.4912416158863083,1.0074826296170554,0.4912416158863083,True,21.0,0.7138298481734742,0.411813615054531,616_fri_c4_500_50,500,51,25500,black-box
1656,KernelRidge,616_fri_c4_500_50,13879.5,1.2879656553268433,375.0,0.8442381639983465,0.7597185353528118,0.1710868463195917,0.00035776823759078977,0.1710868463195917,True,21.0,0.9188243379440635,0.6120662729757765,616_fri_c4_500_50,500,51,25500,black-box
1657,LGBM,616_fri_c4_500_50,13879.5,26.442156553268433,6374.0,0.15046719846087597,0.29068521269548186,0.8575919053696841,0.007345043487019009,0.8575919053696841,True,21.0,0.38790101631843654,0.14016811940529575,616_fri_c4_500_50,500,51,25500,black-box
1658,Linear,616_fri_c4_500_50,13879.5,0.23246395587921143,50.0,0.9192305068294684,0.7776590681190105,0.10998267860064781,6.457332107755873e-05,0.10998267860064781,True,21.0,0.9587650947074932,0.6519243280138609,616_fri_c4_500_50,500,51,25500,black-box
1659,MLP,616_fri_c4_500_50,13879.5,11.367864608764648,10402.0,1.0002680939446231,0.8156783963116503,0.07544022343806944,0.003157740169101291,0.07544022343806944,True,21.0,1.0001340379892203,0.6932812185487641,616_fri_c4_500_50,500,51,25500,black-box
1660,*MRGP,616_fri_c4_500_50,13879.5,299063.5669927597,739.0,0.21911972869682908,0.24753711855846874,0.7891576008975542,83.07321305354436,0.7891576008975542,True,21.0,0.4681022630759534,0.19812906445927447,616_fri_c4_500_50,500,51,25500,black-box
1661,*Operon,616_fri_c4_500_50,13879.5,598.0384341478348,46.0,0.052810090509135266,0.17808985090628265,0.9476086031000263,0.16612178726328744,0.9476086031000263,True,21.0,0.22980446146481853,0.05146286599315168,616_fri_c4_500_50,500,51,25500,black-box
1662,RandomForest,616_fri_c4_500_50,13879.5,86.22385787963867,473163.0,0.39544813715300653,0.5034109041280375,0.6289188783496694,0.023951071633232963,0.6289188783496694,True,21.0,0.6288466722127155,0.3332156089560873,616_fri_c4_500_50,500,51,25500,black-box
